year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2020,2010,SW1807SWP26,1807217IMP,212733,0,0,0
2025,2010,SW1807SWP26,1807217IMP,212733,0,0,0
2035,2010,SW1807SWP26,1807217IMP,212513,0,0,0
2025,2010,GW-7,GW1810-7-21,212513,0,0,0
2020,2010,R_AmericanNFRK,RES_Flsm,212478,0,0,0
2010,2010,GWR1807-8-01,1807246GW,212478,0,579,0
2010,2010,1807246GW,1807246E,212478,0,0,0
2015,2010,GWR1807-8-01,1807246GW,212478,0,579,0
2015,2010,1807246GW,1807246E,212478,0,0,0
2020,2010,GWR1807-8-01,1807246GW,212478,0,579,0
2025,2010,GWR1807-8-01,1807246GW,212478,0,579,0
2030,2010,GWR1807-8-01,1807246GW,212478,0,579,0
2035,2010,GWR1807-8-01,1807246GW,210637.4093,0,579,0
2020,2010,1807246GW,1807246E,209705.4955,0,0,0
2025,2010,1807246GW,1807246E,209705.4955,0,0,0
2030,2010,1807246GW,1807246E,207872.7535,0,0,0
2035,2010,1807246GW,1807246E,207053.5543,0,0,0
2035,2010,GW-5,GW1804-5-22,206885.7074,0,0,0
2015,2010,CVPR_Sacramento,CVP_SFBayDelta,206678.7833,0,0,0
2015,2010,SFBayDelta,CVP_SFBayDelta,206239.8735,0,0,0
2025,2010,1807217IMP,1807229PD,206239.8735,10,44,0
2035,2010,RES_MLRTN,SW_CVPFKC,206239.8735,0,0,0
2035,2010,1807309PD,1807307PD,206239.8735,10,0,0
2020,2010,GW-7,GW1810-7-21,206239.8735,0,0,0
2010,2010,SW1805081PEN,1805081PD,206239.8735,8,3,0
2015,2010,SW1805081PEN,1805081PD,206239.8735,8,3,0
2020,2010,SW1805081PEN,1805081PD,206239.8735,8,3,0
2025,2010,SW1805081PEN,1805081PD,206239.8735,8,3,0
2030,2010,SW1805081PEN,1805081PD,206239.8735,8,3,0
2010,2010,1805081PD,1805081E,205672.5878,318.2,0,0
2015,2010,1805081PD,1805081E,205100,318.2,0,0
2020,2010,1805081PD,1805081E,204156,318.2,0,0
2025,2010,1805081PD,1805081E,203915,318.2,0,0
2030,2010,1805081PD,1805081E,203823.5835,318.2,0,0
2015,2010,R_AmericanNFRK,RES_Flsm,203537,0,0,0
2030,2010,1810013PD,1810013E,201600,17.6,0,0
2020,2010,1807307PD,1807307E,201600,163.1,0,0
2010,2010,SW1807SWP26,1807217IMP,201565,0,0,0
2010,2010,GW-5,GW1803-5-22,200665.4028,0,0,0
2035,2010,1802059PD,1802059E,200665.4028,17.6,0,0
2015,2010,RES1805031,1805031PD,199076.402,152.545098,72.6,0
2015,2010,1805031PD,1805031E,198537.0822,318.2,0,0
2035,2010,1807411PD,1807411E,197129,163.1,0,0
2035,2010,SW1805081PEN,1805081PD,195698,8,3,0
2035,2010,1805081PD,1805081E,194336.8588,318.2,0,0
2020,2010,1807217IMP,1807203PD,194336.8588,0,44,0
2030,2010,1807309PD,1807307PD,193253.5415,10,0,0
2035,2010,1807041PD,1807041E,192938,163.1,0,0
2030,2010,1807041PD,1807041E,192908.9701,163.1,0,0
2035,2010,GW1807-4-11.04,1807055GW,192908.9701,579,0,0
2035,2010,1807055GW,1807055PD,192384.879,0,65.5,0
2030,2010,RES_MLRTN,SW_CVPFKC,191401.0876,0,0,0
2025,2010,1807041PD,1807041E,191401.0876,163.1,0,0
