year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af,,,,,,,,,
2025,2010,1805073NPD,1805073E,479,381.84,0,0,,20251805073NPD1805073E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1805073NPD,1805073E,479,381.84,0,0,,20301805073NPD1805073E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1803069PD,1803069E,478.95,17.6,0,0,,20201803069PD1803069E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1806SWP15,SLO_Co_FCWCD,476.7737643,824.086018,0,0,,2020SW1806SWP15SLO_Co_FCWCD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SLO_Co_FCWCD,1806045PD,476.7737643,25,224,0,,2020SLO_Co_FCWCD1806045PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1802SWP02,1802011PD,476.7648545,0,112,0,,2020SW1802SWP021802011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1805023,1805023PD,476.2224554,87,224,0,,2030SW18050231805023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1805023,1805023PD,476.0140351,87,224,0,,2015SW18050231805023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1806SWP15,SLO_Co_FCWCD,475.3473656,839.8272284,0,0,,2015SW1806SWP15SLO_Co_FCWCD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SLO_Co_FCWCD,1806045PD,475.3473656,25,224,0,,2015SLO_Co_FCWCD1806045PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1805023,1805023PD,475.1169383,87,224,0,,2025SW18050231805023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1807411b,1807411REC,475,108,0,0,,2010WWT1807411b1807411REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807411REC,1807411NPD,475,0,236,0,,20101807411REC1807411NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807411NPD,1807411E,475,195.72,0,0,,20101807411NPD1807411E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1804023PD,1804023E,474.63,17.6,0,0,,20101804023PD1804023E,FALSE,TRUE,TRUE,TRUE,102%,,
2015,2010,1804023PD,1804023E,474.63,17.6,0,0,,20151804023PD1804023E,FALSE,TRUE,TRUE,TRUE,106%,,
2020,2010,SW1805023,1805023PD,474.0796555,87,224,0,,2020SW18050231805023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805097IMP,1805005PD,472.7900552,477.6034759,224,0,,20201805097IMP1805005PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802043PD,1802085PD,471.2187933,25,0,0,,20301802043PD1802085PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1807139,1807139PD,470.6320555,87,224,0,,2030SW18071391807139PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1807139,1807139PD,470.6190976,87,224,0,,2035SW18071391807139PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1807139,1807139PD,470.5981523,87,224,0,,2015SW18071391807139PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1807139,1807139PD,470.5970687,87,224,0,,2025SW18071391807139PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1807139,1807139PD,470.5863748,87,224,0,,2020SW18071391807139PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1805-2-09.02,1805061PD,469.6585455,352,181.75,0,,2010GW1805-2-09.021805061PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1806065,1806065PD,469.1619992,471,26,0,,2030GW18060651806065PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1806065,1806065PD,469.1619992,471,26,0,,2035GW18060651806065PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,CVP_SLNO,1805007PD,466.3980956,10,224,0,,2010CVP_SLNO1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805097IMP,1805005PD,465.1235533,480.7023396,224,0,,20151805097IMP1805005PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1805073,1805073REC,465,108,0,0,,2015WWT18050731805073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1805073,1805073REC,465,108,0,0,,2020WWT18050731805073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805073REC,1805073NPD,465,0,236,0,,20151805073REC1805073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805073REC,1805073NPD,465,0,236,0,,20201805073REC1805073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805073NPD,1805073E,465,381.84,0,0,,20151805073NPD1805073E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805073NPD,1805073E,465,381.84,0,0,,20201805073NPD1805073E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807161SW,1807221PD,464.1131694,25,224,0,,20101807161SW1807221PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807081,1807081REC,463.5,108,0,0,,2035WWT18070811807081REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807081REC,1807081NPD,463.5,0,236,0,,20351807081REC1807081NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807081NPD,1807081E,463.5,195.72,0,0,,20351807081NPD1807081E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806017IMP,1806021PD,463.3587086,0,224,0,,20201806017IMP1806021PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1806065,1806065PD,462.9310224,471,26,0,,2025GW18060651806065PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW-3,GW1806-3-36,462.4468085,0,0,0,,2015GW-3GW1806-3-36,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1806-3-36,1806013PD,462.4468085,471,26,0,,2015GW1806-3-361806013PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807-4-23,1807191PD,460,579,181.75,0,,2020GW1807-4-231807191PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807-4-23,1807191PD,460,579,181.75,0,,2025GW1807-4-231807191PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807-4-23,1807191PD,460,579,181.75,0,,2030GW1807-4-231807191PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-23,1807191PD,460,579,181.75,0,,2035GW1807-4-231807191PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1801031,1801031REC,459.5,108,0,0,,2025WWT18010311801031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1801031REC,1801031NPD,459.5,0,236,0,,20251801031REC1801031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1801031NPD,1801031E,459.5,195.72,0,0,,20251801031NPD1801031E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807323PD,1807419PD,459.3491835,25,0,0,,20101807323PD1807419PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1805073,1805073REC,459,108,0,0,,2010WWT18050731805073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805073REC,1805073NPD,459,0,236,0,,20101805073REC1805073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805073NPD,1805073E,459,381.84,0,0,,20101805073NPD1805073E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1802059d,1802059REC,458.3333333,108,0,0,,2010WWT1802059d1802059REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1802059d,1802059REC,458.3333333,108,0,0,,2015WWT1802059d1802059REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1802059d,1802059REC,458.3333333,108,0,0,,2020WWT1802059d1802059REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1802059d,1802059REC,458.3333333,108,0,0,,2025WWT1802059d1802059REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1802059d,1802059REC,458.3333333,108,0,0,,2030WWT1802059d1802059REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,RES1805007,1805007E,457.8635582,87,0,0,,2010RES18050071805007E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,RES1805007,1805007E,457.8635582,87,0,0,,2015RES18050071805007E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,RES1805007,1805007E,457.8635582,87,0,0,,2020RES18050071805007E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,RES1805007,1805007E,457.8635582,87,0,0,,2025RES18050071805007E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,RES1805007,1805007E,457.8635582,87,0,0,,2030RES18050071805007E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,RES1805007,1805007E,457.8635582,87,0,0,,2035RES18050071805007E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,GW1806-3-12,1806053PD,457.6438849,519.2775,181.75,0,,2030GW1806-3-121806053PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1806065,1806065PD,456.9322822,471,26,0,,2020GW18060651806065PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1806017IMP,1806015PD,452.7480501,25,224,0,,20101806017IMP1806015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1803069PD,1803069E,450.8,17.6,0,0,,20151803069PD1803069E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,WWT1807185,1807185REC,450,108,0,0,,2015WWT18071851807185REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1807185,1807185REC,450,108,0,0,,2020WWT18071851807185REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807185,1807185REC,450,108,0,0,,2025WWT18071851807185REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1807185,1807185REC,450,108,0,0,,2030WWT18071851807185REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807185REC,1807185NPD,450,0,236,0,,20151807185REC1807185NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807185REC,1807185NPD,450,0,236,0,,20201807185REC1807185NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807185REC,1807185NPD,450,0,236,0,,20251807185REC1807185NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807185REC,1807185NPD,450,0,236,0,,20301807185REC1807185NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807185NPD,1807185E,450,195.72,0,0,,20151807185NPD1807185E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807185NPD,1807185E,450,195.72,0,0,,20201807185NPD1807185E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807185NPD,1807185E,450,195.72,0,0,,20251807185NPD1807185E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807185NPD,1807185E,450,195.72,0,0,,20301807185NPD1807185E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,XF1807202,1807202PD,450,0,224,0,,2025XF18072021807202PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1803073,1803073REC,450,108,0,0,,2010WWT18030731803073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1803073,1803073REC,450,108,0,0,,2015WWT18030731803073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1803073,1803073REC,450,108,0,0,,2020WWT18030731803073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1803073,1803073REC,450,108,0,0,,2025WWT18030731803073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1803073,1803073REC,450,108,0,0,,2030WWT18030731803073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1803073,1803073REC,450,108,0,0,,2035WWT18030731803073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1803073REC,1803073NPD,450,0,236,0,,20101803073REC1803073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1803073REC,1803073NPD,450,0,236,0,,20151803073REC1803073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1803073REC,1803073NPD,450,0,236,0,,20201803073REC1803073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1803073REC,1803073NPD,450,0,236,0,,20251803073REC1803073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1803073REC,1803073NPD,450,0,236,0,,20301803073REC1803073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1803073REC,1803073NPD,450,0,236,0,,20351803073REC1803073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1803073NPD,1803073E,450,21.12,0,0,,20101803073NPD1803073E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1803073NPD,1803073E,450,21.12,0,0,,20151803073NPD1803073E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1803073NPD,1803073E,450,21.12,0,0,,20201803073NPD1803073E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1803073NPD,1803073E,450,21.12,0,0,,20251803073NPD1803073E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1803073NPD,1803073E,450,21.12,0,0,,20301803073NPD1803073E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1803073NPD,1803073E,450,21.12,0,0,,20351803073NPD1803073E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807387PD,1807387E,450,163.1,0,0,,20201807387PD1807387E,FALSE,TRUE,TRUE,TRUE,667%,,
2015,2010,WWT1807391a,1807391REC,450,108,0,0,,2015WWT1807391a1807391REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1807397,1807397REC,450,108,0,0,,2015WWT18073971807397REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1807397,1807397REC,450,108,0,0,,2020WWT18073971807397REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807397,1807397REC,450,108,0,0,,2025WWT18073971807397REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1807397,1807397REC,450,108,0,0,,2030WWT18073971807397REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807397,1807397REC,450,108,0,0,,2035WWT18073971807397REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807397REC,1807397NPD,450,0,236,0,,20151807397REC1807397NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807397REC,1807397NPD,450,0,236,0,,20201807397REC1807397NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807397REC,1807397NPD,450,0,236,0,,20251807397REC1807397NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807397REC,1807397NPD,450,0,236,0,,20301807397REC1807397NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807397REC,1807397NPD,450,0,236,0,,20351807397REC1807397NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807397NPD,1807397E,450,195.72,0,0,,20151807397NPD1807397E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807397NPD,1807397E,450,195.72,0,0,,20201807397NPD1807397E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807397NPD,1807397E,450,195.72,0,0,,20251807397NPD1807397E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807397NPD,1807397E,450,195.72,0,0,,20301807397NPD1807397E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807397NPD,1807397E,450,195.72,0,0,,20351807397NPD1807397E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1807095,1807095REC,449,108,0,0,,2010WWT18070951807095REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807095REC,1807095NPD,449,0,236,0,,20101807095REC1807095NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1807311,1807311REC,448,108,0,0,,2010WWT18073111807311REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807311REC,1807311NPD,448,0,236,0,,20101807311REC1807311NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807311NPD,1807311E,448,195.72,0,0,,20101807311NPD1807311E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1807397,1807397REC,448,108,0,0,,2010WWT18073971807397REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807397REC,1807397NPD,448,0,236,0,,20101807397REC1807397NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807397NPD,1807397E,448,195.72,0,0,,20101807397NPD1807397E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1805075,1805075REC,447,108,0,0,,2020WWT18050751805075REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1805075,1805075REC,447,108,0,0,,2025WWT18050751805075REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1805075,1805075REC,447,108,0,0,,2030WWT18050751805075REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805075REC,1805075NPD,447,0,236,0,,20201805075REC1805075NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1805075REC,1805075NPD,447,0,236,0,,20251805075REC1805075NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1805075REC,1805075NPD,447,0,236,0,,20301805075REC1805075NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805075NPD,1805075E,447,381.84,0,0,,20201805075NPD1805075E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1805075NPD,1805075E,447,381.84,0,0,,20251805075NPD1805075E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1805075NPD,1805075E,447,381.84,0,0,,20301805075NPD1805075E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1806013,1806013REC,446.448227,108,0,0,,2020WWT18060131806013REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806013REC,1806013NPD,446.448227,0,236,0,,20201806013REC1806013NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1803073PD,1803071PD,446.2506302,25,0,0,,20301803073PD1803071PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807103,1807103REC,445,108,0,0,,2025WWT18071031807103REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807103REC,1807103NPD,445,0,236,0,,20251807103REC1807103NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807103NPD,1807103E,445,195.72,0,0,,20251807103NPD1807103E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1807-4-11,GW1807-4-11.02,444.7565257,0,0,0,,2015GW1807-4-11GW1807-4-11.02,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1807-4-11.02,1807015PD,444.7565257,579,26,0,,2015GW1807-4-11.021807015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1807185,1807185REC,444,108,0,0,,2010WWT18071851807185REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807185REC,1807185NPD,444,0,236,0,,20101807185REC1807185NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807185NPD,1807185E,444,195.72,0,0,,20101807185NPD1807185E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1806065,1806065PD,443.2340032,471,26,0,,2015GW18060651806065PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806013NPD,1806013E,442.84,195.72,0,0,,20201806013NPD1806013E,FALSE,TRUE,TRUE,TRUE,101%,,
2010,2010,GW-7,GW1810-7-23,440.2067413,0,0,0,,2010GW-7GW1810-7-23,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1810-7-23,1810001PD,440.2067413,476,26,0,,2010GW1810-7-231810001PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1802097,1802097REC,440,108,0,0,,2020WWT18020971802097REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1802097,1802097REC,440,108,0,0,,2025WWT18020971802097REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1802097,1802097REC,440,108,0,0,,2030WWT18020971802097REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1802097,1802097REC,440,108,0,0,,2035WWT18020971802097REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1802097REC,1802097NPD,440,0,236,0,,20201802097REC1802097NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1802097REC,1802097NPD,440,0,236,0,,20251802097REC1802097NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802097REC,1802097NPD,440,0,236,0,,20301802097REC1802097NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1802097REC,1802097NPD,440,0,236,0,,20351802097REC1802097NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1802097NPD,1802097E,440,21.12,0,0,,20201802097NPD1802097E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1802097NPD,1802097E,440,21.12,0,0,,20251802097NPD1802097E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802097NPD,1802097E,440,21.12,0,0,,20301802097NPD1802097E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1802097NPD,1802097E,440,21.12,0,0,,20351802097NPD1802097E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807391NPD,1807391E,438,195.72,0,0,,20301807391NPD1807391E,FALSE,TRUE,TRUE,TRUE,200%,,
2020,2010,1807391NPD,1807391E,434.5,195.72,0,0,,20201807391NPD1807391E,FALSE,TRUE,TRUE,TRUE,138%,,
2025,2010,1807391NPD,1807391E,434.5,195.72,0,0,,20251807391NPD1807391E,FALSE,TRUE,TRUE,TRUE,174%,,
2015,2010,GW1805-2-02.02,1805099PD,431.8845599,352,181.75,0,,2015GW1805-2-02.021805099PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW-2,GW1805-2-32,431.6559953,0,0,0,,2010GW-2GW1805-2-32,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1805-2-32,1805019PD,431.6559953,750,775,0,,2010GW1805-2-321805019PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1802013PD,1802013E,431.25,1000,0,0,,20351802013PD1802013E,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,CVP_SLNO,1805007PD,430.7967771,10,224,0,,2015CVP_SLNO1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807275,1807275REC,430,108,0,0,,2025WWT18072751807275REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1807275,1807275REC,430,108,0,0,,2030WWT18072751807275REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807275,1807275REC,430,108,0,0,,2035WWT18072751807275REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807275REC,1807275NPD,430,0,236,0,,20251807275REC1807275NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807275REC,1807275NPD,430,0,236,0,,20301807275REC1807275NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807275REC,1807275NPD,430,0,236,0,,20351807275REC1807275NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807275NPD,1807275E,430,195.72,0,0,,20251807275NPD1807275E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807275NPD,1807275E,430,195.72,0,0,,20301807275NPD1807275E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807275NPD,1807275E,430,195.72,0,0,,20351807275NPD1807275E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807221NPD,1807221E,430,195.72,0,0,,20151807221NPD1807221E,FALSE,TRUE,TRUE,TRUE,304%,,
2020,2010,1807221NPD,1807221E,430,195.72,0,0,,20201807221NPD1807221E,FALSE,TRUE,TRUE,TRUE,314%,,
2025,2010,1807221NPD,1807221E,430,195.72,0,0,,20251807221NPD1807221E,FALSE,TRUE,TRUE,TRUE,314%,,
2030,2010,1807221NPD,1807221E,430,195.72,0,0,,20301807221NPD1807221E,FALSE,TRUE,TRUE,TRUE,314%,,
2035,2010,1807221NPD,1807221E,430,195.72,0,0,,20351807221NPD1807221E,FALSE,TRUE,TRUE,TRUE,314%,,
2020,2010,WWT1806073,1806073REC,429.5,108,0,0,,2020WWT18060731806073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806073REC,1806073NPD,429.5,0,236,0,,20201806073REC1806073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806073NPD,1806073E,429.5,195.72,0,0,,20201806073NPD1806073E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,UNS1807191,1807191PD,429.032127,87,224,0,,2010UNS18071911807191PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802013PD,1802013E,424.5,1000,0,0,,20301802013PD1802013E,FALSE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1806-3-12,1806053PD,422.6019185,506.91375,181.75,0,,2025GW1806-3-121806053PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1804005,1804005PD,421.4497229,241,26,0,,2035GW18040051804005PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1805-2-02.02,1805099PD,420.8623693,352,181.75,0,,2020GW1805-2-02.021805099PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807187a,1807187REC,419.5,108,0,0,,2025WWT1807187a1807187REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1807187a,1807187REC,419.5,108,0,0,,2030WWT1807187a1807187REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807187a,1807187REC,419.5,108,0,0,,2035WWT1807187a1807187REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1802013PD,1802013E,417.75,1000,0,0,,20251802013PD1802013E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,1802013PD,1802013E,417,1000,0,0,,20151802013PD1802013E,FALSE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-11.02,1807015PD,416.9807868,579,26,0,,2035GW1807-4-11.021807015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,UNS1801033a,1801033PD,416.6556722,87,224,0,,2035UNS1801033a1801033PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1802013PD,1802013E,412.5,1000,0,0,,20201802013PD1802013E,FALSE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1803SWP18,1804005PD,411.9303246,787.2391431,224,0,,2035SW1803SWP181804005PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1806013,1806013REC,411.8888889,108,0,0,,2010WWT18060131806013REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1806013REC,1806013NPD,411.8888889,0,236,0,,20101806013REC1806013NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1806013NPD,1806013E,410.85,195.72,0,0,,20101806013NPD1806013E,FALSE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1807-4-11.04,1807237PD,410,579,26,0,,2010GW1807-4-11.041807237PD,TRUE,TRUE,TRUE,TRUE,100%,,
